composition,score,var,std
Cu1 Ni2 P2 O8,0.751924415230751,0.006530413260026723,0.08081097239872022
Re1,0.7519175159931183,0.03173131268019037,0.17813285120996175
Li2 Be1 Si1 O4,0.7519079712033272,0.0091412280164314,0.09560976946123967
Li2 Zn1 Sn1 S4,0.7518791854381561,0.016144835563288763,0.1270623294422417
Li5 Br2 N1,0.7518772915005684,0.02913288376441955,0.17068357789904556
Sr2 Pb3,0.7518565277755259,0.035367209128314016,0.18806171627504092
Nd26 Ga7 Co10,0.7518303900957107,0.013601758720309321,0.11662657810426112
Na6 Fe2 C4 S1 O16,0.7517980593442917,0.012293264066902782,0.11087499297363126
Mn13 Si2 Sb1 O24,0.7516790509223938,0.005400016117764253,0.07348480195090855
Hf1 Re1 Si2,0.7516719198226929,0.039037824907112766,0.19757992030343768
K2 Cu1 Cl4 O2,0.7516616037487984,0.009498267567626669,0.09745905585232532
Sn1 W1 O4,0.7515871793031692,0.004043696506398317,0.06359006609839557
Y1 H1 O2,0.7515863355994225,0.011677447621323174,0.1080622395720317
Y4 Al2 O9,0.75157339990139,0.007455743433769218,0.08634664691676926
Ga1 Ag1,0.7515398758649826,0.0374796106633592,0.1935965151116084
Cs3 Y1 F6,0.7515387299656868,0.009689202445511344,0.0984337464770662
Hf2 Ga1,0.7515349778532981,0.018742373660017447,0.1369027890877956
Yb1 Si1 Pt2,0.7515048289299011,0.041168910332018235,0.20290123294849208
Be2 P3 N1 O10,0.7514863920211792,0.005543509832463264,0.07445475023437567
Y3 Ga1 O6,0.7514648598432541,0.005566548086715945,0.07460930295020819
Zr2 Ni1 As2,0.7514554825425148,0.028935259169222745,0.17010367182757327
Y3 Pd4,0.751426018178463,0.03013467963058718,0.173593431991499
Mn2 Ge1 S4,0.7514049646258354,0.01662169959268756,0.1289251705164184
Lu2 O3,0.7512742656469346,0.01317138773102724,0.1147666664629902
La3 Zn1 Ni3,0.7512708467245102,0.018291721029920386,0.1352468891691058
Sr2 Al1,0.7512600058317185,0.015572704298482603,0.12479064187062508
Mg2 Tl2 Mo3 O12,0.751219031214714,0.003812791348973076,0.06174780440609265
Sm5 Rh4,0.751217697262764,0.010910217795016115,0.10445198798977506
Cs1 Fe1 Ag1 F6,0.7512132430076599,0.009142672610139594,0.09561732379720524
La3 Zn3 Ge2 Sb1 O14,0.7511816781759262,0.004792659487887637,0.06922903645066597
Ba1 Mn9 V6 O26,0.751170853972435,0.0037130448642697946,0.06093475908108437
Ba2 Li1 Fe2 N3,0.7511614321172237,0.03220538536698982,0.17945858956034905
Co3 P2 O10,0.7511565953493118,0.00486607412297519,0.0697572514006622
Tm2 Cu2 O5,0.7511534249782562,0.00827397711966012,0.09096140456072632
K4 Nb11 Al2 O20 F1,0.7511420524120331,0.013776927792630376,0.11737515832845713
Rb1 Sn1,0.7511048105359077,0.015172759911372381,0.1231777573727188
Nd1 Pt1,0.7510231637954712,0.01960786424733808,0.14002808378085474
Al1 Re1,0.7510132676362992,0.025050694115844332,0.15827411069358224
Ti1 Tl2 F6,0.75091472864151,0.009263935713254413,0.09624934136530187
Cs3 Ce1 F6,0.7508805453777313,0.01121276604710067,0.10589034916884857
Na2 Li8 U11 W2 O44,0.7508591175079345,0.006429247751848665,0.0801825900794472
Ce1 Ga1 Rh1,0.7508471158146858,0.0379679023667056,0.1948535408113119
Li2 Cu5 Si4 O14,0.7508348548412322,0.009954359003821954,0.0997715340356254
Fe1 Sn1 Rh2,0.7508290174603462,0.020817444075143784,0.14428251479352508
Zr2 Fe3 Si1,0.7508130794763566,0.03406369970130429,0.1845635383853059
Ba1 In2 Ir1,0.7507517340779305,0.0375755345522019,0.19384409857460685
Ba1 V2 Cu1 Ag2 O8,0.7507480239868164,0.007582836481528197,0.0870794837003998
Pr2 Bi1,0.7506946656107902,0.02638646960216268,0.16243912583538078
Cs4 K1 Li1 Ga2 F12,0.7506685656309128,0.0042583111503903155,0.06525573653243304
Zr3 Al1 Au2,0.7506310077011585,0.033027323349349984,0.1817342107291579
Y1 Ni1 Sn2,0.7505914190411568,0.01978426190222141,0.14065653878231685
Eu3 Ag2,0.7505761063098908,0.015128179945811372,0.12299666640121334
Th1 Co1 Sn1,0.7505050033330918,0.03406823148524833,0.1845758150063229
Mn6 P4 H2 O17,0.7504795080423355,0.005709827567396936,0.0755634009782311
Cs1 Sm1 Cl3,0.7503261709213257,0.010162766552954791,0.10081054782588372
Ba1 Y1 Fe1 O4,0.7503228348493576,0.003505712421262277,0.05920905691921024
Ba1 Ni1 F4,0.7503171619772911,0.010749031464308535,0.1036775359675785
Ba1 Mn2 P2 O9,0.7502361172437668,0.003938778608037971,0.0627596893558116
K1 Tl1,0.7501687687635422,0.02900907866373735,0.17032051744794974
Te1 Pb1,0.7501172867417335,0.02471933305353199,0.15722383106110852
Dy6 Fe1 Sb2,0.7500847607851029,0.011779411771550155,0.1085329985375423
La2 Cu1 O4,0.750082061290741,0.007021104975131261,0.08379203407920863
In1 Hg1,0.7500760978460312,0.02633157442667276,0.1622700663297848
Y2 Mn1 Co1 O6,0.7499942064285279,0.004932634480230433,0.07023271659440801
K1 Ga1 Cl4,0.749967114329338,0.005858092399758437,0.07653817609375363
Ba2 Bi1 Sb1 O6,0.7499666088819503,0.0060260694342197715,0.07762776200702794
Y5 Ga1 Co5,0.7499198877811432,0.019120021244186783,0.1382751649580892
Mn1 C2 O6,0.7499197489023208,0.00979425603335364,0.0989659337012168
Ta6 Ga5,0.7499160182476043,0.02481112971965352,0.15751549041174814
Cs2 In1 Cl5 O1,0.7498674494028091,0.0047238748368555895,0.06873045057945998
Ca7 Ge1,0.7498383036255837,0.02044976512091949,0.1430026752229464
Ba1 Mn4 O8,0.7498237484693527,0.008800315664304588,0.09380999767777733
Li6 Ho1 B3 O9,0.749797905087471,0.007362560529206312,0.08580536422162842
Ta1 Al1 Co2,0.7497950482368471,0.014765295454803413,0.12151253208950676
Mo3 Pd2 N1,0.7497590631246567,0.021937148607682786,0.14811194620179285
Ba3 Sn5,0.7497533451765775,0.06357804136156413,0.2521468646673286
Ba2 Sm1 Cu3 O7,0.7496706378459931,0.003183132133515839,0.0564192532165735
Ba2 Gd1 Cu3 O7,0.7496706378459931,0.003183132133515839,0.0564192532165735
Nb1 P1 O5,0.7496640765666962,0.004047332113593997,0.06361864595850808
Mg2 Ga5 Cu6,0.7496599581837654,0.036487937554684574,0.19101816027457846
K2 Sn1 Cl4 O1,0.7496028703451156,0.006109439405587613,0.07816290300128069
Ni1,0.7495647862553596,0.04612144425672905,0.21475903766018567
Na1 Ru1 O2,0.7495537143945694,0.012316377739382923,0.11097917705309822
W3 O8,0.7495482432842254,0.005484919008929736,0.07406023905531048
Tl1 Cu1 F3,0.7495369127392769,0.02085983994422322,0.14442935970301612
Y1 Si3,0.7495251613855362,0.020714754835518732,0.14392621316326895
Mo1 Rh2 O6,0.7494569781422615,0.009462394391224885,0.09727483945617636
Ge4 Pb1 O9,0.74943046271801,0.003795175263840872,0.06160499382226145
Ba1 Pr1 O3,0.7494289037585259,0.012152860436702035,0.11024001286602808
V3 Zn1 O8,0.7494271087646485,0.0016881910955304474,0.04108760269875145
Na1 Pt3 O4,0.7494034326076507,0.021744020257650112,0.1474585374186592
Ba1 Zn1,0.749396904706955,0.018377344367314728,0.1355630641705724
Ba1 La2 Ti3 O10,0.749348276257515,0.0020910395708092647,0.045727886139742616
Rb2 Li1 Ga1 F6,0.7493289491534233,0.006557368338175882,0.08097757923138899
Nb5 P7 O30,0.7492870026826859,0.003153164298407696,0.0561530435364611
Ti3 Mn3 O1,0.749168626666069,0.02483013457370461,0.15757580580058794
Ba2 Pr1 Cu3 O7,0.7491407787799835,0.003336469675722229,0.057762182054716636
Dy2 Ti1 O5,0.7491121804714203,0.0032773353343045412,0.05724801598574871
Ba1 Cr4 S7,0.7490983739495277,0.0152279415311946,0.12340154590277465
Cr3 B1 O6,0.7490205067396164,0.003820397509410261,0.0618093642534063
Ta3 Cr3 N1,0.7489672842621803,0.018515928752777824,0.1360732477483279
V2 Zn1 O6,0.7488820004463196,0.001780473992756106,0.04219566319843908
Sn1 Mo6 Se8,0.7487864434719086,0.008322456875349256,0.0912275006527596
Cr1 Re1 O4,0.7487669610977172,0.0036148462669974134,0.060123591600946574
Cs2 Zr1 Cl6,0.7487644439935685,0.004211672647330692,0.06489740092893315
Mn5 V1 O8,0.7487092408537864,0.008219905490025617,0.09066369444284528
La1 In1 Ni2,0.7486953870952129,0.022524846697052826,0.15008279947100142
Cs3 Mg2 Cl7,0.7486936199665071,0.010432067071004112,0.10213749101580727
Li3 As1 O4,0.7486796125769615,0.008365028029699396,0.09146052716718506
Mn2 Al1 B2,0.7486580137908458,0.02766104240826997,0.1663160918500371
Ni1 Se2,0.748541619181633,0.01825803714950045,0.13512230441159762
Na2 V3 O7,0.7485030341148377,0.003628006127868394,0.06023293225361352
La2 Ni1 O4,0.7484967124462127,0.009781247759987932,0.09890019089965364
V1 Sb1 O4,0.7484469389915467,0.004990399990019079,0.07064276318221901
Mg1 V2 Cu2 O8,0.7484405910968781,0.004666424998674857,0.06831123625491532
Fe1 As1 O4,0.7484324216842652,0.003185445084570872,0.056439747382238274
Ba1 Pr2 Ti3 O10,0.7484312623739242,0.002461591653219086,0.04961442988908656
Ga1 Mo4 C1 S8,0.7484273678064346,0.017591578999584433,0.1326332499774639
Sr3 Cr1 N3,0.7484237235784531,0.017920618876211068,0.1338679157834732
Tb2 Sn2 O7,0.7484065395593643,0.005816066747756855,0.07626314147579323
Sm1 Sb1 Ir1,0.7482992163300515,0.02814024243187189,0.16775053630874592
Hf2 In1 Ni2,0.7482742422819137,0.03313552882931217,0.1820316698525621
Ni1 S1 O4,0.7482610476016999,0.008596669867646213,0.09271822834613598
Sc2 V3 Si4,0.7482448667287827,0.01953176162750176,0.13975607903594664
Mn3 Au1,0.7482394894957543,0.03022221935759852,0.17384538923307266
Ce1 Al1,0.7482317680120468,0.015762178784220884,0.1255475160416202
La1 Al1,0.7482317680120468,0.015762178784220884,0.1255475160416202
Cs1 Au1 I3,0.7482009756565094,0.018806978406684785,0.13713853727776446
Na2 Cu1 C2 O6,0.7481912273168564,0.014283968704211374,0.119515558419025
Np5 Ge3,0.7481862577795982,0.017499022701613368,0.13228387166096012
Na1 Ag2,0.7481819704174996,0.029394798129873563,0.17144911236245453
Sr1 Cr2 O4,0.7481520557403565,0.007324260319277194,0.08558189247309968
Na4 Co3 P4 O15,0.7481238329410553,0.0041558068179053005,0.06446554752660759
U1 In1 Pt2,0.7480804666876792,0.04322280652560697,0.2079009536428512
Rb1 Eu1 O2,0.7480524533987045,0.016207491622197475,0.12730864708336773
Y3 Au2,0.7480463942885399,0.017113667972691746,0.1308192186671811
Fe1 Ni1 As1,0.748030625730753,0.034664664517368424,0.18618449053927244
Cs1,0.7479774692654609,0.023774330984469,0.15418927000433266
Pu1 Ge3,0.7479536038637161,0.031533646429753016,0.1775771562722892
Sr1 Tc1 O3,0.7479507333040237,0.003477982495886529,0.05897442238705292
Sc2 Te1 O6,0.7479373440146446,0.007600515477864467,0.08718093528899806
Na2 Ti1 Cl4,0.7479092305898667,0.00926027237107876,0.09623030900438158
Ba1 Tb1 O3,0.7478805840015411,0.011391976461639466,0.10673320224578416
Nd1 Si2 Ru1,0.7478758457303047,0.02327701675862117,0.15256807254016538
Ba2 La1 Cu3 O7,0.7478625619411469,0.003163286318219577,0.05624310018321872
Ti2 Co1,0.7478484722971916,0.019306139455969144,0.13894653452306446
Ba5 As3,0.7478298436850309,0.043879850971712514,0.20947517984647374
Lu5 Sb1 Pd2,0.7477762797474861,0.01942271688180637,0.13936540776608225
Th1 Ga1 Ir1,0.7477301771938801,0.037642851833312486,0.19401765856053532
V4 Ga1 S8,0.747715405523777,0.009915153531488,0.0995748639541526
Al2 Fe1 Si2 O10,0.747713982462883,0.00311745362103597,0.055834161774275526
Li1 Ga1 Te2,0.7476826995611191,0.019377945837790102,0.13920469043028005
Ce1 Ni1 Sn1 H1,0.7476687147235498,0.07662818679927001,0.2768179669011208
Ba1 Ag2 Hg2 O4,0.7476634435355664,0.036958804087212464,0.1922467271170369
Zr6 Cu1 Bi2,0.7476267117261887,0.02228683426803388,0.14928775659120164
Na1 Li1 Y2 F8,0.7476163643598557,0.006315168865041006,0.07946803675089127
Y5 Ni2 Te2,0.7475477012991906,0.023487581490391873,0.15325658710277962
Na4 Fe3 P4 O15,0.747536124587059,0.0032117000368450345,0.05667186283196481
Tl2 Mo1 O4,0.7475017845630646,0.006945297656614252,0.0833384524491201
Ba2 Cu3 O6,0.7474723166227341,0.004921885502058565,0.07015615084979053
Mn4 Be3 Si3 Te1 O12,0.7474632096290589,0.0117858796946068,0.10856279148311727
Mn1 F3,0.747457038462162,0.010237336116649832,0.10117972186485703
Zn1 Pb1 O3,0.7474501872062683,0.00808656996338512,0.08992535773287266
Mn3 Pd5,0.7473880624771119,0.025083296366383057,0.15837707020393785
Pr16 Mo21 O56,0.7473866903781891,0.006326063584082946,0.07953655501769577
Ba2 Ni1 F6,0.7473779067397117,0.00833443339080042,0.0912931179815895
Mn1 In1 O3,0.7473585289716721,0.0073075640299052535,0.08548429112945402
Eu1 Cu2 O4,0.7472593179345131,0.007148673761831013,0.08454983005205281
Cs2 Co1 I4,0.7472255226969718,0.017243299442526724,0.13131374430167894
Cs1 Ni1 Br3,0.7472229021787643,0.016922892229662492,0.13008801724087615
Ca3 U1 O6,0.7472113621234894,0.006190101162605415,0.07867719595032233
As1 Rh1,0.747160945981741,0.03160826682793865,0.17778713909599494
Ti2 P2 O11,0.747159230709076,0.003892555059222147,0.06239034427875958
Pr1 In1 Ni2,0.7471455284953117,0.02567022949265759,0.1602193168524245
Ca5 Nb5 O17,0.7470967078208923,0.0033726203441559275,0.05807426576510397
Mn8 Si8 Mo3,0.7470963972806931,0.02121458896013208,0.14565228786439327
Cs3 Tb1 F6,0.7470892697572709,0.01060568409658418,0.10298390212350757
Ta1 Ni1 Ge1,0.7470617833733558,0.027068775955944573,0.16452591271877076
Mo3 Pt2 N1,0.7470241966843605,0.031088216721860032,0.17631850930024345
Pr1 Lu1 O3,0.7470134681463242,0.0070990264269331985,0.08425572044041403
Lu1 Cu1 Pb1,0.7469909640401602,0.043778313510600235,0.2092326779224513
Th1 Al1 Ir1,0.7468971894681453,0.038749798260527255,0.19684968443085515
Sr2 Ta1 Fe1 O6,0.7468923342227936,0.0021389961656184627,0.04624928286599116
Na1 Li2 B1 P2 O8,0.7468669080734253,0.004858321100276961,0.06970165780149681
Li1 La2 Ir1 O6,0.7468373733758926,0.0031161531425292037,0.05582251465608839
Na3 Mn1 P1 C1 O7,0.746807704269886,0.008657730015434295,0.09304692372902124
Ce8 Ni18 P11,0.7468062984943391,0.02355710167750448,0.15348322930374014
Mn1 V2 O6,0.7467980581521988,0.003110755638308409,0.05577414847676663
Ta2 Be1,0.7467918829619884,0.026373677055060663,0.16239974462744905
Dy2 Si1 Se1 O4,0.7467225179076195,0.00968308649722897,0.09840267525443082
Rb1 U1 O3,0.7466890615224838,0.014910745649805369,0.12210956412093756
Li1 Tb5 Sn3,0.7466063988208771,0.03185047433407929,0.17846701189317676
Mg1 V2 Pb1 O7,0.7465823018550872,0.002202112408004482,0.046926670540370564
Ca7 Ge1 N6,0.746552015542984,0.016889739506035124,0.12996053056999698
Li6 Br3 N1,0.746444521844387,0.03562322991827953,0.18874117176249475
Sc3 Re2 Si3,0.7464347068965435,0.02569024894940952,0.16028177984228126
Ba2 Nd1 Cu3 O7,0.7464175879955292,0.003205620207271417,0.05661819678576329
Ba6 Ti17 O40,0.7464045453071594,0.0024744577790986764,0.04974392203172842
Ba3 Mn1 N3,0.7463965454697609,0.02534219318967861,0.15919231510873447
K1 Ba3 Ca4 V7 Cu3 O28,0.7463794404268265,0.0026956727799693487,0.05191986883621095
Sr1 Ni1 O2,0.7463665840029716,0.0095764141543806,0.09785915467844897
Pr2 Cd1 Cu2,0.7462905928492546,0.01818848915889892,0.13486470686913948
V4 Ni1 S8,0.7462783861160278,0.0062830793692815155,0.07926587771091365
Na1 Ge2 N3,0.7461997503042221,0.014516688891190175,0.12048522270880432
Ba1 Co1 Si1 O4,0.7461752724647522,0.003837045448783917,0.06194388951933773
Co1 Sb2 O6,0.7461272805929184,0.004888375539793754,0.06991691883795907
Sr2 I2 O1,0.7461247898638248,0.029755594089077693,0.17249809879844386
Cs2 Te1 Br6,0.7461180001497268,0.00719953869143228,0.08485009541203993
Mn1 Tl2 Sn1 Te4,0.7461062115430832,0.014620345729143072,0.1209146216515731
K2 Pd1 F4,0.7460875976085662,0.006279444378043137,0.07924294528879612
Li4 Sn1 Se4,0.7460085308551788,0.027002347877032942,0.1643239114585365
Na1 Si1 Au3,0.7459466502070426,0.0311244451641861,0.1764212151760272
Ni3 Ag1 P3 H2 O12,0.7459282779693603,0.007888131189355984,0.08881515180055702
Ta1 Pd2,0.7458271706104278,0.0322226305569969,0.1795066309555079
Hf4 Cu1 Si4,0.7458135733008384,0.0275823455085296,0.16607933498340366
K2 Ag1 As1,0.7457683670520783,0.01989340830107221,0.14104399420419222
Rb1 Cu1 Cl3,0.7457588112354279,0.02787815142561357,0.1669675160790672
Ca1 Co2 O4,0.7457568404078484,0.009429616485072921,0.09710621239175647
Ba3 Fe26 O41,0.7457556909322739,0.006805186925143736,0.08249355687048375
Dy2 Ge1 O5,0.7457365095615387,0.005084139973268869,0.07130315542294652
Dy1 Si1 Ru2 C1,0.7457356768846511,0.04706062212294889,0.21693460333231512
Th1 In2 Br6,0.7457033604383468,0.010771351618614231,0.10378512233752114
Ti2 O3,0.7456757724285126,0.013077440410296185,0.11435663693155805
Sm1 In1 Co2,0.7456470108032227,0.021997232004896245,0.14831463853880453
Na1 Ti2 P3 O12,0.7456195533275605,0.003530823965976885,0.05942073683468496
Na1 Ge4 P3 O12,0.7455966132879257,0.003964314344811175,0.06296280127830381
Ba2 Co1 F6,0.7455763775110245,0.0075138446731473066,0.08668243578226968
Ti1 Te1,0.7454885455965996,0.029509783570234382,0.1717841190862368
Li3 B1 S3,0.7454239287972451,0.025074716547663425,0.15834998120512495
Rb2 Na1 Al1 F6,0.7453994619846344,0.004219836342247488,0.06496026741206881
Pr2 Sn2 O7,0.7453434720635415,0.005933895778798053,0.07703178421144126
B1 Rh1,0.7453003266453743,0.029950108615088705,0.17306099680485115
Ca1 Mn7 O12,0.7452451401948929,0.006797922518993694,0.08244951497124585
Zn3 Si1 Ni2,0.7452398201823235,0.03422688416353548,0.1850050922637955
Ba2 Li1 Cu3 O6,0.7451931482553482,0.0049196973923965786,0.0701405545486816
Sr1 Mn1 V2 Ag2 O8,0.7451925337314605,0.00580400794863376,0.07618403998629739
Nd1 Cr1 O3,0.745134148299694,0.0069388864747917155,0.08329997884028373
P2 W2 O11,0.7450913161039352,0.004574916328246941,0.06763812777011899
V2 Ni1 H4 O8,0.7450251916050911,0.007839512250101006,0.0885410201550728
Mo2 N1,0.7450102656707167,0.05388565684557296,0.2321328430997496
K1 Tl1 F4,0.7449851244688034,0.017969361607167732,0.13404984747163173
Mg1 Mn1 Ge1,0.7449825522303581,0.038389261277473205,0.19593177709976808
Yb1 Ag1 O2,0.7449669060111046,0.02695555991699732,0.16418148469604396
Fe2 Ni1 P1,0.7449461482465267,0.029771890463476895,0.17254532872111286
Na2 Ca2 Ta3 O10,0.7449361020326615,0.002333113626639181,0.048302314920086194
Re2 P2 O11,0.744934601187706,0.005549422470206146,0.07449444590173247
Sn2 Bi2 O7,0.7448542410135269,0.003915794544687862,0.0625763097720524
Rb1 Ag1 F3,0.7446738907694817,0.013867462235221634,0.1177601895176024
Sn2 P1 O5,0.7446069979667663,0.0043459856506759785,0.06592409006331433
K2 Zr2 O5,0.7446003690361976,0.011167288205804204,0.10567539072936613
K3 Sb1,0.7445766082406045,0.019702056413288763,0.14036401395403586
Y1 Te1,0.7445493516325951,0.03352532433517628,0.18309921991962794
Mg3 Al8 Fe1 Si6,0.7445447120070458,0.02442342666416946,0.15627996245254688
Cs2 W1 Br6,0.7445232445001602,0.007801728945529354,0.08832739634750565
K1 Sn2 Au4,0.7445078979432583,0.03473166110051072,0.18636432357216529
Y4 Cd1 Ru1,0.7444614559412003,0.014539725814666981,0.12058078542896865
Nd2 Mg1 Ni2,0.744453057050705,0.014099036948306718,0.11873936562196515
Si4 Mo2 P4 O23,0.7444300758838653,0.003457627961042631,0.05880159828646352
Ba1 Mg2 V2 O8,0.7443942540884018,0.00471072921866506,0.06863475226636327
K2 Ti6 O13,0.7443903654813766,0.004759768869832923,0.06899107819010313
Cd1 Te1,0.7443429917097092,0.044777281858564055,0.2116064315151221
Li2 Cu1 Sb1,0.7443401902914047,0.028719070196827495,0.16946701802069775
Ba1 Gd2 O4,0.7442855486273765,0.009032280851603965,0.09503831254606726
Ba1 Sm2 O4,0.7442855486273765,0.009032280851603965,0.09503831254606726
Si1 Hg4 Se6,0.7442703731358051,0.0408900334249815,0.2022128418893852
Fe1 P2 O9,0.7442527741193772,0.0031379768925249873,0.056017648045281115
Tl1 Cd1 Sb1,0.7442136090993882,0.028818947364838293,0.1697614425151904
Ca5 Zn3,0.7441774961352349,0.025386688610378783,0.15933200748869886
Hg1 Pd1,0.7441661980748177,0.025112374222375108,0.15846884306504894
Li1 Ag2 Sn1,0.744113124012947,0.02791011202758973,0.16706319770550826
Ba1 Cd1 Sn1 S4,0.744094041287899,0.010417026922197562,0.10206383748516198
Fe2 Cu1 P2 O10,0.7440872055292129,0.00414139816007135,0.06435369577632158
Mn3 V2 O8,0.7440768247842788,0.004479233157733155,0.06692707342871908
La2 Co1 O4,0.744065925180912,0.010039587794069958,0.10019774345797393
Ca2 Sn1 S4,0.7440380945801734,0.012169793382039051,0.11031678649253272
Zn1 Pd1,0.7440374708175659,0.025568967538209364,0.15990299415023276
Gd5 Pb3,0.7440224447846413,0.019788874842939785,0.14067293571593573
Sm5 Pb3,0.7440224447846413,0.019788874842939785,0.14067293571593573
Sr2 Cu2 O5,0.7440167313814163,0.005138747821479662,0.07168505996007579
Ta2 Co1 O6,0.7439421552419663,0.003129114319952027,0.05593848692941227
Ba2 Eu1 Cu3 O7,0.7439237397909164,0.0035353844733379595,0.0594590991635255
Y1 In1,0.7439025524258613,0.03344553603887007,0.18288120745136732
Rb1 Ga1 Cl4,0.743867757320404,0.006223124440709564,0.07888678242081854
Li1 La2 Ru1 O6,0.7438497370481492,0.003684741977676701,0.06070207556316917
Sc1 Mn2,0.7438341861963272,0.011708520301903868,0.10820591620564868
W8 O21,0.7437920528650284,0.005814124236396926,0.07625040482775765
Al1 Cu1 O2,0.7437467911839485,0.018274984810246524,0.13518500216461338
Sr1 Pb3,0.7435764582455158,0.03145969324418083,0.17736880572462801
Hf1 W2 O8,0.7435493183135986,0.002561659143269244,0.050612835756053465
Ti2 Fe1 Se4,0.7435444238781929,0.013485047714112776,0.11612513816617302
Ba2 Ho1 Cu3 O7,0.7435162037611007,0.003232399113925224,0.05685419170057054
Ba2 Er1 Cu3 O7,0.7435162037611007,0.003232399113925224,0.05685419170057054
Ti5 As3,0.7435062557458878,0.030838789010807437,0.17560976342677373
Lu8 In3 Co1,0.7434714764356614,0.016360703525822487,0.12790896577575198
Ba3 Lu2 Zn5 O11,0.7433946534991265,0.01678651190960832,0.1295627720821391
Ba1 Nb7 O9,0.7433371865749359,0.016158199026149955,0.12711490481509222
La3 Sc1 Bi5,0.7433106446266174,0.01711116783681624,0.13080966262786645
Mg3 Hg1,0.7432949417829513,0.028950161386240205,0.1701474695264088
As1 Rh2,0.7432747793197632,0.028810273170464997,0.16973589240483286
Ca1 Te1,0.7432658386230468,0.035190210079323776,0.18759053835234807
Mn1 Zn3,0.743245257139206,0.017605820453917734,0.1326869264619455
Sr1 Cd4 Pt2,0.7432386381924152,0.012525509334578069,0.11191742194394072
P2 W3 O13,0.7432163333892823,0.005699825394949652,0.07549718799365743
Na1 Cr3 O8,0.7431838637590409,0.0041778145841738935,0.06463601615333278
Fe1 S2,0.7431769615411759,0.01834740946567968,0.13545260966729167
Na1 Hf2 Cu1 Se5,0.743160699903965,0.013529123743249266,0.11631476150192314
Tb1 V1 O3,0.7431156158447265,0.005735595828054513,0.07573371658683148
Tl2 Cu1 As1 O4,0.7430634626746178,0.007984208333589737,0.08935439739369147
Li4 Zr1 F8,0.7430352231860161,0.010018269808418422,0.10009130735692497
Ta4 Co2 Pd1 Se12,0.7430230116844178,0.00797660333272328,0.08931183198615557
Eu1 Rh1 O3,0.7430226051807404,0.014843044440140332,0.12183203371913452
Cs2 U1 O4,0.7430181711912155,0.021050265900525184,0.1450870976362998
Ca1 Zn1,0.7429700681567192,0.026476377670421155,0.16271563437611386
Ca3 Co1 Rh1 O6,0.7429496043920517,0.005428883354590857,0.07368095652603092
Zr3 Cd2,0.7429471334815025,0.027735941876491862,0.16654111167063784
Eu1 Ge3,0.7429147121682763,0.045742543817361925,0.2138750659084923
Ba1 Tm2 O4,0.7428987342119217,0.009589351897133756,0.09792523626284368
Nb3 Zn3 N1,0.7428951127827168,0.04850074832401266,0.2202288544310501
Mn1 Re1 O4,0.7428345030546188,0.004317015458501039,0.06570399880145072
Sr8 Fe3 N8,0.7428202503919601,0.01545433901497404,0.1243154817992274
Li4 Si1 O4,0.742793553173542,0.009301224453798973,0.09644285589818964
Rb3 Sb2 Br9,0.7427269512414932,0.005320830471147921,0.07294402286101254
Tl1 Cr5 Se8,0.7427097535133362,0.007619324885455465,0.08728874432282473
Be3 P2,0.7426803750777617,0.11190042070764702,0.3345152025060252
K2 Hg1 Cl4,0.7426665553450584,0.011521805380979959,0.1073396729125814
Li2 Zn1 Si1,0.742634317278862,0.01950582499225636,0.13966325569832735
Rb3 Mo2 Br9,0.7426166495680809,0.0073461873612309546,0.08570990235224256
Ba1 La1 I4,0.7425447997450828,0.018738530718191333,0.13688875307413434
Ba1 Ce1 I4,0.7425447997450828,0.018738530718191333,0.13688875307413434
Sr3 Ti2 O7,0.7424986624717712,0.003349676062391845,0.057876386051582775
Sr3 In1,0.7424749758839607,0.020712696786671567,0.14391906331918494
Fe1 P3 O9,0.7424672043323517,0.0029756450623466585,0.05454947352950952
In1 Fe2 O4,0.7424314439296722,0.007271767516954916,0.08527465928958565
Zr1 B4 Ir3,0.7423895528912544,0.03167003748688312,0.17796077513565484
Sr1 Ce1 I4,0.7423771545290947,0.01596779555907313,0.12636374305580353
Sr1 La1 I4,0.7423771545290947,0.01596779555907313,0.12636374305580353
K1 Bi1,0.7423295906186104,0.03465201889924451,0.18615052752878386
U1 Hg2,0.7423277039825916,0.0394047022575093,0.19850617687495087
Sb1 As1 O3,0.7423258039355278,0.008072219915592338,0.08984553364298271
Rb2 Fe1 I4,0.7423017781972885,0.0183101240851378,0.13531490710611965
Gd1 Sc1 O3,0.7422497916221619,0.003443140970991129,0.058678283640467274
Sm1 Sc1 O3,0.7422497916221619,0.003443140970991129,0.058678283640467274
La2 Ti1 O5,0.7421431225538254,0.003483444717460207,0.05902071430828507
In1 Bi1 O3,0.7421137666702271,0.005809247438423306,0.07621841928578227
Sm2 Cd1 Ge2,0.7420772433280944,0.02475407899954253,0.15733429060297865
Sr2 U1 Co1 O6,0.7420490795373916,0.00272843896630794,0.052234461481936806
Pr5 Ir3,0.7420136857032776,0.013673296387095723,0.1169328712856044
Sr4 Cr3 O9,0.7420120733976364,0.004234929012320809,0.06507633219781835
Li3 Sc1 F6,0.7420119386911392,0.010634960503111657,0.10312594485924316
Ga1 Ag1 Se2,0.7420108541846275,0.013999804623828393,0.1183207700440983
Ba4 Ti12 O27,0.7419916522502901,0.0025603807661157114,0.05060020519835578
Co1 Ni1 Sn1,0.7419589157402515,0.02909809424606433,0.17058163513715166
